Sensor,Date_Time,Date,Time,Count
QV Market-Elizabeth St (West),2015-07-16T19:00:00Z,2015-07-17,5,70
QV Market-Elizabeth St (West),2015-07-16T20:00:00Z,2015-07-17,6,151
QV Market-Elizabeth St (West),2015-07-16T21:00:00Z,2015-07-17,7,268
QV Market-Elizabeth St (West),2015-07-16T22:00:00Z,2015-07-17,8,516
QV Market-Elizabeth St (West),2015-07-16T23:00:00Z,2015-07-17,9,649
QV Market-Elizabeth St (West),2015-07-17T00:00:00Z,2015-07-17,10,703
QV Market-Elizabeth St (West),2015-07-17T01:00:00Z,2015-07-17,11,1120
QV Market-Elizabeth St (West),2015-07-17T02:00:00Z,2015-07-17,12,1737
QV Market-Elizabeth St (West),2015-07-17T03:00:00Z,2015-07-17,13,1790
QV Market-Elizabeth St (West),2015-07-17T04:00:00Z,2015-07-17,14,1280
QV Market-Elizabeth St (West),2015-07-17T05:00:00Z,2015-07-17,15,1090
QV Market-Elizabeth St (West),2015-07-17T06:00:00Z,2015-07-17,16,877
QV Market-Elizabeth St (West),2015-07-17T07:00:00Z,2015-07-17,17,636
QV Market-Elizabeth St (West),2015-07-17T08:00:00Z,2015-07-17,18,517
QV Market-Elizabeth St (West),2015-07-17T09:00:00Z,2015-07-17,19,422
QV Market-Elizabeth St (West),2015-07-17T10:00:00Z,2015-07-17,20,395
QV Market-Elizabeth St (West),2015-07-17T11:00:00Z,2015-07-17,21,333
QV Market-Elizabeth St (West),2015-07-17T12:00:00Z,2015-07-17,22,295
QV Market-Elizabeth St (West),2015-07-17T13:00:00Z,2015-07-17,23,255
QV Market-Elizabeth St (West),2015-07-17T14:00:00Z,2015-07-18,0,173
QV Market-Elizabeth St (West),2015-07-17T15:00:00Z,2015-07-18,1,133
QV Market-Elizabeth St (West),2015-07-17T16:00:00Z,2015-07-18,2,135
QV Market-Elizabeth St (West),2015-07-17T17:00:00Z,2015-07-18,3,85
QV Market-Elizabeth St (West),2015-07-17T18:00:00Z,2015-07-18,4,80
QV Market-Elizabeth St (West),2015-07-17T19:00:00Z,2015-07-18,5,86
QV Market-Elizabeth St (West),2015-07-17T20:00:00Z,2015-07-18,6,127
QV Market-Elizabeth St (West),2015-07-17T21:00:00Z,2015-07-18,7,268
QV Market-Elizabeth St (West),2015-07-17T22:00:00Z,2015-07-18,8,459
QV Market-Elizabeth St (West),2015-07-17T23:00:00Z,2015-07-18,9,870
QV Market-Elizabeth St (West),2015-07-18T00:00:00Z,2015-07-18,10,1292
QV Market-Elizabeth St (West),2015-07-18T01:00:00Z,2015-07-18,11,1824
QV Market-Elizabeth St (West),2015-07-18T02:00:00Z,2015-07-18,12,1937
QV Market-Elizabeth St (West),2015-07-18T03:00:00Z,2015-07-18,13,1955
QV Market-Elizabeth St (West),2015-07-18T04:00:00Z,2015-07-18,14,1770
QV Market-Elizabeth St (West),2015-07-18T05:00:00Z,2015-07-18,15,1345
QV Market-Elizabeth St (West),2015-07-18T06:00:00Z,2015-07-18,16,761
QV Market-Elizabeth St (West),2015-07-18T07:00:00Z,2015-07-18,17,505
QV Market-Elizabeth St (West),2015-07-18T08:00:00Z,2015-07-18,18,463
QV Market-Elizabeth St (West),2015-07-18T09:00:00Z,2015-07-18,19,431
QV Market-Elizabeth St (West),2015-07-18T10:00:00Z,2015-07-18,20,339
QV Market-Elizabeth St (West),2015-07-18T11:00:00Z,2015-07-18,21,291
QV Market-Elizabeth St (West),2015-07-18T12:00:00Z,2015-07-18,22,328
QV Market-Elizabeth St (West),2015-07-18T13:00:00Z,2015-07-18,23,228
QV Market-Elizabeth St (West),2015-07-18T14:00:00Z,2015-07-19,0,182
QV Market-Elizabeth St (West),2015-07-18T15:00:00Z,2015-07-19,1,146
QV Market-Elizabeth St (West),2015-07-18T16:00:00Z,2015-07-19,2,91
QV Market-Elizabeth St (West),2015-07-18T17:00:00Z,2015-07-19,3,91
QV Market-Elizabeth St (West),2015-07-18T18:00:00Z,2015-07-19,4,64
QV Market-Elizabeth St (West),2015-07-18T19:00:00Z,2015-07-19,5,51
QV Market-Elizabeth St (West),2015-07-18T20:00:00Z,2015-07-19,6,68
QV Market-Elizabeth St (West),2015-07-18T21:00:00Z,2015-07-19,7,132
QV Market-Elizabeth St (West),2015-07-18T22:00:00Z,2015-07-19,8,293
QV Market-Elizabeth St (West),2015-07-18T23:00:00Z,2015-07-19,9,592
QV Market-Elizabeth St (West),2015-07-19T00:00:00Z,2015-07-19,10,1049
QV Market-Elizabeth St (West),2015-07-19T01:00:00Z,2015-07-19,11,1402
QV Market-Elizabeth St (West),2015-07-19T02:00:00Z,2015-07-19,12,1639
QV Market-Elizabeth St (West),2015-07-19T03:00:00Z,2015-07-19,13,1727
QV Market-Elizabeth St (West),2015-07-19T04:00:00Z,2015-07-19,14,1746
QV Market-Elizabeth St (West),2015-07-19T05:00:00Z,2015-07-19,15,1267
QV Market-Elizabeth St (West),2015-07-19T06:00:00Z,2015-07-19,16,850
QV Market-Elizabeth St (West),2015-07-19T07:00:00Z,2015-07-19,17,443
QV Market-Elizabeth St (West),2015-07-19T08:00:00Z,2015-07-19,18,408
QV Market-Elizabeth St (West),2015-07-19T09:00:00Z,2015-07-19,19,295
QV Market-Elizabeth St (West),2015-07-19T10:00:00Z,2015-07-19,20,272
QV Market-Elizabeth St (West),2015-07-19T11:00:00Z,2015-07-19,21,197
QV Market-Elizabeth St (West),2015-07-19T12:00:00Z,2015-07-19,22,185
QV Market-Elizabeth St (West),2015-07-19T13:00:00Z,2015-07-19,23,106
QV Market-Elizabeth St (West),2015-07-19T14:00:00Z,2015-07-20,0,65
QV Market-Elizabeth St (West),2015-07-19T15:00:00Z,2015-07-20,1,48
QV Market-Elizabeth St (West),2015-07-19T16:00:00Z,2015-07-20,2,21
QV Market-Elizabeth St (West),2015-07-19T17:00:00Z,2015-07-20,3,25
QV Market-Elizabeth St (West),2015-07-19T18:00:00Z,2015-07-20,4,12
QV Market-Elizabeth St (West),2015-07-19T19:00:00Z,2015-07-20,5,32
QV Market-Elizabeth St (West),2015-07-19T20:00:00Z,2015-07-20,6,58
QV Market-Elizabeth St (West),2015-07-19T21:00:00Z,2015-07-20,7,162
QV Market-Elizabeth St (West),2015-07-19T22:00:00Z,2015-07-20,8,412
QV Market-Elizabeth St (West),2015-07-19T23:00:00Z,2015-07-20,9,375
QV Market-Elizabeth St (West),2015-07-20T00:00:00Z,2015-07-20,10,600
QV Market-Elizabeth St (West),2015-07-20T01:00:00Z,2015-07-20,11,595
QV Market-Elizabeth St (West),2015-07-20T02:00:00Z,2015-07-20,12,945
QV Market-Elizabeth St (West),2015-07-20T03:00:00Z,2015-07-20,13,985
QV Market-Elizabeth St (West),2015-07-20T04:00:00Z,2015-07-20,14,728
QV Market-Elizabeth St (West),2015-07-20T05:00:00Z,2015-07-20,15,599
QV Market-Elizabeth St (West),2015-07-20T06:00:00Z,2015-07-20,16,561
QV Market-Elizabeth St (West),2015-07-20T07:00:00Z,2015-07-20,17,620
QV Market-Elizabeth St (West),2015-07-20T08:00:00Z,2015-07-20,18,549
QV Market-Elizabeth St (West),2015-07-20T09:00:00Z,2015-07-20,19,357
QV Market-Elizabeth St (West),2015-07-20T10:00:00Z,2015-07-20,20,315
QV Market-Elizabeth St (West),2015-07-20T11:00:00Z,2015-07-20,21,234
QV Market-Elizabeth St (West),2015-07-20T12:00:00Z,2015-07-20,22,185
QV Market-Elizabeth St (West),2015-07-20T13:00:00Z,2015-07-20,23,147
QV Market-Elizabeth St (West),2015-07-20T14:00:00Z,2015-07-21,0,102
QV Market-Elizabeth St (West),2015-07-20T15:00:00Z,2015-07-21,1,51
QV Market-Elizabeth St (West),2015-07-20T16:00:00Z,2015-07-21,2,16
QV Market-Elizabeth St (West),2015-07-20T17:00:00Z,2015-07-21,3,36
QV Market-Elizabeth St (West),2015-07-20T18:00:00Z,2015-07-21,4,20
QV Market-Elizabeth St (West),2015-07-20T19:00:00Z,2015-07-21,5,76
QV Market-Elizabeth St (West),2015-07-20T20:00:00Z,2015-07-21,6,124
QV Market-Elizabeth St (West),2015-07-20T21:00:00Z,2015-07-21,7,287
QV Market-Elizabeth St (West),2015-07-20T22:00:00Z,2015-07-21,8,502
QV Market-Elizabeth St (West),2015-07-20T23:00:00Z,2015-07-21,9,621
QV Market-Elizabeth St (West),2015-07-21T00:00:00Z,2015-07-21,10,932
QV Market-Elizabeth St (West),2015-07-21T01:00:00Z,2015-07-21,11,1023
QV Market-Elizabeth St (West),2015-07-21T02:00:00Z,2015-07-21,12,1775
QV Market-Elizabeth St (West),2015-07-21T03:00:00Z,2015-07-21,13,1766
QV Market-Elizabeth St (West),2015-07-21T04:00:00Z,2015-07-21,14,1095
QV Market-Elizabeth St (West),2015-07-21T05:00:00Z,2015-07-21,15,706
QV Market-Elizabeth St (West),2015-07-21T06:00:00Z,2015-07-21,16,581
QV Market-Elizabeth St (West),2015-07-21T07:00:00Z,2015-07-21,17,593
QV Market-Elizabeth St (West),2015-07-21T08:00:00Z,2015-07-21,18,415
QV Market-Elizabeth St (West),2015-07-21T09:00:00Z,2015-07-21,19,429
QV Market-Elizabeth St (West),2015-07-21T10:00:00Z,2015-07-21,20,291
QV Market-Elizabeth St (West),2015-07-21T11:00:00Z,2015-07-21,21,237
QV Market-Elizabeth St (West),2015-07-21T12:00:00Z,2015-07-21,22,228
QV Market-Elizabeth St (West),2015-07-21T13:00:00Z,2015-07-21,23,127
QV Market-Elizabeth St (West),2015-07-21T14:00:00Z,2015-07-22,0,72
QV Market-Elizabeth St (West),2015-07-21T15:00:00Z,2015-07-22,1,48
QV Market-Elizabeth St (West),2015-07-21T16:00:00Z,2015-07-22,2,31
QV Market-Elizabeth St (West),2015-07-21T17:00:00Z,2015-07-22,3,20
QV Market-Elizabeth St (West),2015-07-21T18:00:00Z,2015-07-22,4,13
QV Market-Elizabeth St (West),2015-07-21T19:00:00Z,2015-07-22,5,39
QV Market-Elizabeth St (West),2015-07-21T20:00:00Z,2015-07-22,6,93
QV Market-Elizabeth St (West),2015-07-21T21:00:00Z,2015-07-22,7,204
QV Market-Elizabeth St (West),2015-07-21T22:00:00Z,2015-07-22,8,466
QV Market-Elizabeth St (West),2015-07-21T23:00:00Z,2015-07-22,9,569
QV Market-Elizabeth St (West),2015-07-22T00:00:00Z,2015-07-22,10,542
QV Market-Elizabeth St (West),2015-07-22T01:00:00Z,2015-07-22,11,721
QV Market-Elizabeth St (West),2015-07-22T02:00:00Z,2015-07-22,12,995
QV Market-Elizabeth St (West),2015-07-22T03:00:00Z,2015-07-22,13,1049
QV Market-Elizabeth St (West),2015-07-22T04:00:00Z,2015-07-22,14,656
QV Market-Elizabeth St (West),2015-07-22T05:00:00Z,2015-07-22,15,675
QV Market-Elizabeth St (West),2015-07-22T06:00:00Z,2015-07-22,16,697
QV Market-Elizabeth St (West),2015-07-22T07:00:00Z,2015-07-22,17,1055
QV Market-Elizabeth St (West),2015-07-22T08:00:00Z,2015-07-22,18,1143
QV Market-Elizabeth St (West),2015-07-22T09:00:00Z,2015-07-22,19,1126
QV Market-Elizabeth St (West),2015-07-22T10:00:00Z,2015-07-22,20,937
QV Market-Elizabeth St (West),2015-07-22T11:00:00Z,2015-07-22,21,602
QV Market-Elizabeth St (West),2015-07-22T12:00:00Z,2015-07-22,22,348
QV Market-Elizabeth St (West),2015-07-22T13:00:00Z,2015-07-22,23,174
QV Market-Elizabeth St (West),2015-07-22T14:00:00Z,2015-07-23,0,121
QV Market-Elizabeth St (West),2015-07-22T15:00:00Z,2015-07-23,1,115
QV Market-Elizabeth St (West),2015-07-22T16:00:00Z,2015-07-23,2,19
QV Market-Elizabeth St (West),2015-07-22T17:00:00Z,2015-07-23,3,38
QV Market-Elizabeth St (West),2015-07-22T18:00:00Z,2015-07-23,4,29
QV Market-Elizabeth St (West),2015-07-22T19:00:00Z,2015-07-23,5,75
QV Market-Elizabeth St (West),2015-07-22T20:00:00Z,2015-07-23,6,142
QV Market-Elizabeth St (West),2015-07-22T21:00:00Z,2015-07-23,7,285
QV Market-Elizabeth St (West),2015-07-22T22:00:00Z,2015-07-23,8,525
QV Market-Elizabeth St (West),2015-07-22T23:00:00Z,2015-07-23,9,695
QV Market-Elizabeth St (West),2015-07-23T00:00:00Z,2015-07-23,10,908
QV Market-Elizabeth St (West),2015-07-23T01:00:00Z,2015-07-23,11,1105
QV Market-Elizabeth St (West),2015-07-23T02:00:00Z,2015-07-23,12,1781
QV Market-Elizabeth St (West),2015-07-23T03:00:00Z,2015-07-23,13,1712
QV Market-Elizabeth St (West),2015-07-23T04:00:00Z,2015-07-23,14,1107
QV Market-Elizabeth St (West),2015-07-23T05:00:00Z,2015-07-23,15,821
QV Market-Elizabeth St (West),2015-07-23T06:00:00Z,2015-07-23,16,609
QV Market-Elizabeth St (West),2015-07-23T07:00:00Z,2015-07-23,17,699
QV Market-Elizabeth St (West),2015-07-23T08:00:00Z,2015-07-23,18,518
QV Market-Elizabeth St (West),2015-07-23T09:00:00Z,2015-07-23,19,466
QV Market-Elizabeth St (West),2015-07-23T10:00:00Z,2015-07-23,20,367
QV Market-Elizabeth St (West),2015-07-23T11:00:00Z,2015-07-23,21,318
QV Market-Elizabeth St (West),2015-07-23T12:00:00Z,2015-07-23,22,272
QV Market-Elizabeth St (West),2015-07-23T13:00:00Z,2015-07-23,23,132
QV Market-Elizabeth St (West),2015-07-23T14:00:00Z,2015-07-24,0,138
QV Market-Elizabeth St (West),2015-07-23T15:00:00Z,2015-07-24,1,132
QV Market-Elizabeth St (West),2015-07-23T16:00:00Z,2015-07-24,2,64
QV Market-Elizabeth St (West),2015-07-23T17:00:00Z,2015-07-24,3,78
QV Market-Elizabeth St (West),2015-07-23T18:00:00Z,2015-07-24,4,31
QV Market-Elizabeth St (West),2015-07-23T19:00:00Z,2015-07-24,5,80
QV Market-Elizabeth St (West),2015-07-23T20:00:00Z,2015-07-24,6,142
QV Market-Elizabeth St (West),2015-07-23T21:00:00Z,2015-07-24,7,260
QV Market-Elizabeth St (West),2015-07-23T22:00:00Z,2015-07-24,8,580
QV Market-Elizabeth St (West),2015-07-23T23:00:00Z,2015-07-24,9,728
QV Market-Elizabeth St (West),2015-07-24T00:00:00Z,2015-07-24,10,1059
QV Market-Elizabeth St (West),2015-07-24T01:00:00Z,2015-07-24,11,1319
QV Market-Elizabeth St (West),2015-07-24T02:00:00Z,2015-07-24,12,1913
QV Market-Elizabeth St (West),2015-07-24T03:00:00Z,2015-07-24,13,1858
QV Market-Elizabeth St (West),2015-07-24T04:00:00Z,2015-07-24,14,1453
QV Market-Elizabeth St (West),2015-07-24T05:00:00Z,2015-07-24,15,1120
QV Market-Elizabeth St (West),2015-07-24T06:00:00Z,2015-07-24,16,813
QV Market-Elizabeth St (West),2015-07-24T07:00:00Z,2015-07-24,17,689
QV Market-Elizabeth St (West),2015-07-24T08:00:00Z,2015-07-24,18,581
QV Market-Elizabeth St (West),2015-07-24T09:00:00Z,2015-07-24,19,445
QV Market-Elizabeth St (West),2015-07-24T10:00:00Z,2015-07-24,20,373
QV Market-Elizabeth St (West),2015-07-24T11:00:00Z,2015-07-24,21,293
QV Market-Elizabeth St (West),2015-07-24T12:00:00Z,2015-07-24,22,407
QV Market-Elizabeth St (West),2015-07-24T13:00:00Z,2015-07-24,23,420
QV Market-Elizabeth St (West),2015-07-24T14:00:00Z,2015-07-25,0,239
QV Market-Elizabeth St (West),2015-07-24T15:00:00Z,2015-07-25,1,158
QV Market-Elizabeth St (West),2015-07-24T16:00:00Z,2015-07-25,2,98
QV Market-Elizabeth St (West),2015-07-24T17:00:00Z,2015-07-25,3,90
QV Market-Elizabeth St (West),2015-07-24T18:00:00Z,2015-07-25,4,122
QV Market-Elizabeth St (West),2015-07-24T19:00:00Z,2015-07-25,5,115
QV Market-Elizabeth St (West),2015-07-24T20:00:00Z,2015-07-25,6,139
QV Market-Elizabeth St (West),2015-07-24T21:00:00Z,2015-07-25,7,267
QV Market-Elizabeth St (West),2015-07-24T22:00:00Z,2015-07-25,8,474
QV Market-Elizabeth St (West),2015-07-24T23:00:00Z,2015-07-25,9,830
QV Market-Elizabeth St (West),2015-07-25T00:00:00Z,2015-07-25,10,1239
QV Market-Elizabeth St (West),2015-07-25T01:00:00Z,2015-07-25,11,1642
QV Market-Elizabeth St (West),2015-07-25T02:00:00Z,2015-07-25,12,1875
QV Market-Elizabeth St (West),2015-07-25T03:00:00Z,2015-07-25,13,1950
QV Market-Elizabeth St (West),2015-07-25T04:00:00Z,2015-07-25,14,1805
QV Market-Elizabeth St (West),2015-07-25T05:00:00Z,2015-07-25,15,1332
QV Market-Elizabeth St (West),2015-07-25T06:00:00Z,2015-07-25,16,714
QV Market-Elizabeth St (West),2015-07-25T07:00:00Z,2015-07-25,17,491
QV Market-Elizabeth St (West),2015-07-25T08:00:00Z,2015-07-25,18,419
QV Market-Elizabeth St (West),2015-07-25T09:00:00Z,2015-07-25,19,369
QV Market-Elizabeth St (West),2015-07-25T10:00:00Z,2015-07-25,20,331
QV Market-Elizabeth St (West),2015-07-25T11:00:00Z,2015-07-25,21,233
QV Market-Elizabeth St (West),2015-07-25T12:00:00Z,2015-07-25,22,266
QV Market-Elizabeth St (West),2015-07-25T13:00:00Z,2015-07-25,23,218
QV Market-Elizabeth St (West),2015-07-25T14:00:00Z,2015-07-26,0,181
QV Market-Elizabeth St (West),2015-07-25T15:00:00Z,2015-07-26,1,154
QV Market-Elizabeth St (West),2015-07-25T16:00:00Z,2015-07-26,2,139
QV Market-Elizabeth St (West),2015-07-25T17:00:00Z,2015-07-26,3,96
QV Market-Elizabeth St (West),2015-07-25T18:00:00Z,2015-07-26,4,74
QV Market-Elizabeth St (West),2015-07-25T19:00:00Z,2015-07-26,5,45
QV Market-Elizabeth St (West),2015-07-25T20:00:00Z,2015-07-26,6,86
QV Market-Elizabeth St (West),2015-07-25T21:00:00Z,2015-07-26,7,131
QV Market-Elizabeth St (West),2015-07-25T22:00:00Z,2015-07-26,8,308
QV Market-Elizabeth St (West),2015-07-25T23:00:00Z,2015-07-26,9,605
QV Market-Elizabeth St (West),2015-07-26T00:00:00Z,2015-07-26,10,1019
QV Market-Elizabeth St (West),2015-07-26T01:00:00Z,2015-07-26,11,1347
QV Market-Elizabeth St (West),2015-07-26T02:00:00Z,2015-07-26,12,1692
QV Market-Elizabeth St (West),2015-07-26T03:00:00Z,2015-07-26,13,1703
QV Market-Elizabeth St (West),2015-07-26T04:00:00Z,2015-07-26,14,1512
QV Market-Elizabeth St (West),2015-07-26T05:00:00Z,2015-07-26,15,1178
QV Market-Elizabeth St (West),2015-07-26T06:00:00Z,2015-07-26,16,761
QV Market-Elizabeth St (West),2015-07-26T07:00:00Z,2015-07-26,17,488
QV Market-Elizabeth St (West),2015-07-26T08:00:00Z,2015-07-26,18,314
QV Market-Elizabeth St (West),2015-07-26T09:00:00Z,2015-07-26,19,364
QV Market-Elizabeth St (West),2015-07-26T10:00:00Z,2015-07-26,20,233
QV Market-Elizabeth St (West),2015-07-26T11:00:00Z,2015-07-26,21,225
QV Market-Elizabeth St (West),2015-07-26T12:00:00Z,2015-07-26,22,190
QV Market-Elizabeth St (West),2015-07-26T13:00:00Z,2015-07-26,23,115
QV Market-Elizabeth St (West),2015-07-26T14:00:00Z,2015-07-27,0,76
QV Market-Elizabeth St (West),2015-07-26T15:00:00Z,2015-07-27,1,51
QV Market-Elizabeth St (West),2015-07-26T16:00:00Z,2015-07-27,2,14
QV Market-Elizabeth St (West),2015-07-26T17:00:00Z,2015-07-27,3,26
QV Market-Elizabeth St (West),2015-07-26T18:00:00Z,2015-07-27,4,28
QV Market-Elizabeth St (West),2015-07-26T19:00:00Z,2015-07-27,5,33
QV Market-Elizabeth St (West),2015-07-26T20:00:00Z,2015-07-27,6,75
QV Market-Elizabeth St (West),2015-07-26T21:00:00Z,2015-07-27,7,177
QV Market-Elizabeth St (West),2015-07-26T22:00:00Z,2015-07-27,8,400
QV Market-Elizabeth St (West),2015-07-26T23:00:00Z,2015-07-27,9,452
QV Market-Elizabeth St (West),2015-07-27T00:00:00Z,2015-07-27,10,607
QV Market-Elizabeth St (West),2015-07-27T01:00:00Z,2015-07-27,11,653
QV Market-Elizabeth St (West),2015-07-27T02:00:00Z,2015-07-27,12,966
QV Market-Elizabeth St (West),2015-07-27T03:00:00Z,2015-07-27,13,972
QV Market-Elizabeth St (West),2015-07-27T04:00:00Z,2015-07-27,14,644
QV Market-Elizabeth St (West),2015-07-27T05:00:00Z,2015-07-27,15,630
QV Market-Elizabeth St (West),2015-07-27T06:00:00Z,2015-07-27,16,694
QV Market-Elizabeth St (West),2015-07-27T07:00:00Z,2015-07-27,17,692
QV Market-Elizabeth St (West),2015-07-27T08:00:00Z,2015-07-27,18,518
QV Market-Elizabeth St (West),2015-07-27T09:00:00Z,2015-07-27,19,409
QV Market-Elizabeth St (West),2015-07-27T10:00:00Z,2015-07-27,20,355
QV Market-Elizabeth St (West),2015-07-27T11:00:00Z,2015-07-27,21,202
QV Market-Elizabeth St (West),2015-07-27T12:00:00Z,2015-07-27,22,142
QV Market-Elizabeth St (West),2015-07-27T13:00:00Z,2015-07-27,23,110
QV Market-Elizabeth St (West),2015-07-27T14:00:00Z,2015-07-28,0,62
QV Market-Elizabeth St (West),2015-07-27T15:00:00Z,2015-07-28,1,40
QV Market-Elizabeth St (West),2015-07-27T16:00:00Z,2015-07-28,2,28
QV Market-Elizabeth St (West),2015-07-27T17:00:00Z,2015-07-28,3,16
QV Market-Elizabeth St (West),2015-07-27T18:00:00Z,2015-07-28,4,19
QV Market-Elizabeth St (West),2015-07-27T19:00:00Z,2015-07-28,5,74
QV Market-Elizabeth St (West),2015-07-27T20:00:00Z,2015-07-28,6,127
QV Market-Elizabeth St (West),2015-07-27T21:00:00Z,2015-07-28,7,260
QV Market-Elizabeth St (West),2015-07-27T22:00:00Z,2015-07-28,8,591
QV Market-Elizabeth St (West),2015-07-27T23:00:00Z,2015-07-28,9,607
QV Market-Elizabeth St (West),2015-07-28T00:00:00Z,2015-07-28,10,785
QV Market-Elizabeth St (West),2015-07-28T01:00:00Z,2015-07-28,11,1012
QV Market-Elizabeth St (West),2015-07-28T02:00:00Z,2015-07-28,12,1712
QV Market-Elizabeth St (West),2015-07-28T03:00:00Z,2015-07-28,13,1733
QV Market-Elizabeth St (West),2015-07-28T04:00:00Z,2015-07-28,14,1098
QV Market-Elizabeth St (West),2015-07-28T05:00:00Z,2015-07-28,15,717
QV Market-Elizabeth St (West),2015-07-28T06:00:00Z,2015-07-28,16,603
QV Market-Elizabeth St (West),2015-07-28T07:00:00Z,2015-07-28,17,610
QV Market-Elizabeth St (West),2015-07-28T08:00:00Z,2015-07-28,18,493
QV Market-Elizabeth St (West),2015-07-28T09:00:00Z,2015-07-28,19,442
QV Market-Elizabeth St (West),2015-07-28T10:00:00Z,2015-07-28,20,357
QV Market-Elizabeth St (West),2015-07-28T11:00:00Z,2015-07-28,21,251
QV Market-Elizabeth St (West),2015-07-28T12:00:00Z,2015-07-28,22,176
QV Market-Elizabeth St (West),2015-07-28T13:00:00Z,2015-07-28,23,138
QV Market-Elizabeth St (West),2015-07-28T14:00:00Z,2015-07-29,0,73
QV Market-Elizabeth St (West),2015-07-28T15:00:00Z,2015-07-29,1,29
QV Market-Elizabeth St (West),2015-07-28T16:00:00Z,2015-07-29,2,28
QV Market-Elizabeth St (West),2015-07-28T17:00:00Z,2015-07-29,3,27
QV Market-Elizabeth St (West),2015-07-28T18:00:00Z,2015-07-29,4,21
QV Market-Elizabeth St (West),2015-07-28T19:00:00Z,2015-07-29,5,45
QV Market-Elizabeth St (West),2015-07-28T20:00:00Z,2015-07-29,6,79
QV Market-Elizabeth St (West),2015-07-28T21:00:00Z,2015-07-29,7,188
QV Market-Elizabeth St (West),2015-07-28T22:00:00Z,2015-07-29,8,479
QV Market-Elizabeth St (West),2015-07-28T23:00:00Z,2015-07-29,9,507
QV Market-Elizabeth St (West),2015-07-29T00:00:00Z,2015-07-29,10,605
QV Market-Elizabeth St (West),2015-07-29T01:00:00Z,2015-07-29,11,677
QV Market-Elizabeth St (West),2015-07-29T02:00:00Z,2015-07-29,12,1078
QV Market-Elizabeth St (West),2015-07-29T03:00:00Z,2015-07-29,13,1130
QV Market-Elizabeth St (West),2015-07-29T04:00:00Z,2015-07-29,14,740
QV Market-Elizabeth St (West),2015-07-29T05:00:00Z,2015-07-29,15,683
QV Market-Elizabeth St (West),2015-07-29T06:00:00Z,2015-07-29,16,633
QV Market-Elizabeth St (West),2015-07-29T07:00:00Z,2015-07-29,17,1031
QV Market-Elizabeth St (West),2015-07-29T08:00:00Z,2015-07-29,18,1122
QV Market-Elizabeth St (West),2015-07-29T09:00:00Z,2015-07-29,19,1116
QV Market-Elizabeth St (West),2015-07-29T10:00:00Z,2015-07-29,20,834
QV Market-Elizabeth St (West),2015-07-29T11:00:00Z,2015-07-29,21,621
QV Market-Elizabeth St (West),2015-07-29T12:00:00Z,2015-07-29,22,336
QV Market-Elizabeth St (West),2015-07-29T13:00:00Z,2015-07-29,23,163
QV Market-Elizabeth St (West),2015-07-29T14:00:00Z,2015-07-30,0,111
QV Market-Elizabeth St (West),2015-07-29T15:00:00Z,2015-07-30,1,76
QV Market-Elizabeth St (West),2015-07-29T16:00:00Z,2015-07-30,2,25
QV Market-Elizabeth St (West),2015-07-29T17:00:00Z,2015-07-30,3,22
QV Market-Elizabeth St (West),2015-07-29T18:00:00Z,2015-07-30,4,40
QV Market-Elizabeth St (West),2015-07-29T19:00:00Z,2015-07-30,5,100
QV Market-Elizabeth St (West),2015-07-29T20:00:00Z,2015-07-30,6,137
QV Market-Elizabeth St (West),2015-07-29T21:00:00Z,2015-07-30,7,248
QV Market-Elizabeth St (West),2015-07-29T22:00:00Z,2015-07-30,8,563
QV Market-Elizabeth St (West),2015-07-29T23:00:00Z,2015-07-30,9,616
QV Market-Elizabeth St (West),2015-07-30T00:00:00Z,2015-07-30,10,706
